ID,Статистическое время,Средняя скорость ветра(m/s),Нормализованная активная мощность,Средняя температура окружающей среды(°C)
54013,2024-03-21 10:10:00,9.93,0.81,13.39
54014,2024-03-21 10:20:00,9.22,0.68,13.53
54015,2024-03-21 10:30:00,8.78,0.6,13.5
54016,2024-03-21 10:40:00,7.11,0.37,13.68
54017,2024-03-21 10:50:00,7.01,0.37,14.11
54018,2024-03-21 11:00:00,6.04,0.26,14.05
54019,2024-03-21 11:10:00,5.53,0.17,14.23
54020,2024-03-21 11:20:00,4.79,0.11,14.42
54021,2024-03-21 11:30:00,3.76,0.06,14.39
54022,2024-03-21 11:40:00,3.56,0.04,14.54
54023,2024-03-21 11:50:00,2.41,0.01,14.74
54024,2024-03-21 12:00:00,2.02,0.01,15.1
54025,2024-03-21 12:10:00,2.64,0.01,15.04
54026,2024-03-21 12:20:00,2.23,0.01,15.34
54027,2024-03-21 12:30:00,1.59,0.01,15.49
54028,2024-03-21 12:40:00,1.2,0.01,15.59
54029,2024-03-21 12:50:00,0.87,0.01,15.57
54030,2024-03-21 13:00:00,0.86,0.01,15.55
54031,2024-03-21 13:10:00,0.51,0.01,15.94
54032,2024-03-21 13:20:00,0.77,0.01,15.91
54033,2024-03-21 13:30:00,0.98,0.01,15.28
54034,2024-03-21 13:40:00,0.75,0.01,15.77
54035,2024-03-21 13:50:00,1.15,0.01,15.8
54036,2024-03-21 14:00:00,1.12,0.01,15.48
54037,2024-03-21 14:10:00,1.53,0.01,15.19
54038,2024-03-21 14:20:00,1.09,0.01,15.2
54039,2024-03-21 14:30:00,0.85,0.01,15.22
54040,2024-03-21 14:40:00,1.28,0.01,14.74
54041,2024-03-21 14:50:00,1.2,0.01,14.74
54042,2024-03-21 15:00:00,1.3,0.01,14.38
54043,2024-03-21 15:10:00,0.8,0.01,14.56
54044,2024-03-21 15:20:00,0.94,0.01,14.21
54045,2024-03-21 15:30:00,1.72,0.01,13.98
54046,2024-03-21 15:40:00,2.14,0.01,13.78
54047,2024-03-21 15:50:00,3.5,0.02,13.32
54048,2024-03-21 16:00:00,4.18,0.07,13.02
54049,2024-03-21 16:10:00,4.89,0.11,12.84
54050,2024-03-21 16:20:00,4.74,0.1,12.86
54051,2024-03-21 16:30:00,4.61,0.1,12.89
54052,2024-03-21 16:40:00,5.28,0.15,12.86
54053,2024-03-21 16:50:00,5.75,0.21,12.96
54054,2024-03-21 17:00:00,6.7,0.34,13.08
54055,2024-03-21 17:10:00,6.69,0.34,13.31
54056,2024-03-21 17:20:00,7.72,0.46,13.53
54057,2024-03-21 17:30:00,9.34,0.76,13.81
54058,2024-03-21 17:40:00,10.14,0.85,14.13
54059,2024-03-21 17:50:00,9.6,0.77,14.25
54060,2024-03-21 18:00:00,9.74,0.83,14.04
54061,2024-03-21 18:10:00,9.73,0.82,13.88
54062,2024-03-21 18:20:00,10.11,0.89,13.68
54063,2024-03-21 18:30:00,10.09,0.89,13.54
54064,2024-03-21 18:40:00,10.95,0.97,13.59
54065,2024-03-21 18:50:00,10.97,0.98,13.75
54066,2024-03-21 19:00:00,11.22,0.98,13.78
54067,2024-03-21 19:10:00,11.73,0.99,14.06
54068,2024-03-21 19:20:00,10.94,0.96,14.39
54069,2024-03-21 19:30:00,10.11,0.83,14.62
54070,2024-03-21 19:40:00,9.8,0.87,14.5
54071,2024-03-21 19:50:00,11.03,0.99,14.45
54072,2024-03-21 20:00:00,11.56,0.99,14.15
54073,2024-03-21 20:10:00,11.7,0.99,14.02
54074,2024-03-21 20:20:00,11.38,0.99,13.86
54075,2024-03-21 20:30:00,11.21,0.99,13.9
54076,2024-03-21 20:40:00,11.94,0.99,13.89
54077,2024-03-21 20:50:00,12.65,0.99,13.96
54078,2024-03-21 21:00:00,12.64,0.99,13.82
54079,2024-03-21 21:10:00,11.26,0.98,13.43
54080,2024-03-21 21:20:00,11.42,0.98,13.59
54081,2024-03-21 21:30:00,11.29,0.97,13.55
54082,2024-03-21 21:40:00,9.52,0.72,13.48
54083,2024-03-21 21:50:00,10.46,0.93,13.54
54084,2024-03-21 22:00:00,9.49,0.75,13.93
54085,2024-03-21 22:10:00,7.48,0.49,14.05
54086,2024-03-21 22:20:00,7.65,0.48,14.19
54087,2024-03-21 22:30:00,9.31,0.67,14.91
54088,2024-03-21 22:40:00,9.56,0.76,15.48
54089,2024-03-21 22:50:00,9.08,0.7,15.67
54090,2024-03-21 23:00:00,8.1,0.56,15.73
54091,2024-03-21 23:10:00,8.61,0.62,15.78
54092,2024-03-21 23:20:00,7.01,0.39,15.47
54093,2024-03-21 23:30:00,6.47,0.26,15.03
54094,2024-03-21 23:40:00,4.67,0.11,14.69
54095,2024-03-21 23:50:00,3.64,0.05,14.12
54096,2024-03-22 0:00:00,4.41,0.09,14.13
54097,2024-03-22 0:10:00,4.69,0.11,14.3
54098,2024-03-22 0:20:00,3.61,0.07,13.79
54099,2024-03-22 0:30:00,4.61,0.1,13.07
54100,2024-03-22 0:40:00,6.22,0.27,13.12
54101,2024-03-22 0:50:00,6.4,0.31,13.16
54102,2024-03-22 1:00:00,5.78,0.22,13.09
54103,2024-03-22 1:10:00,7.24,0.39,12.89
54104,2024-03-22 1:20:00,6.3,0.31,12.5
54105,2024-03-22 1:30:00,5.59,0.2,12.66
54106,2024-03-22 1:40:00,9.76,0.81,12.62
54107,2024-03-22 1:50:00,10.54,0.96,12.83
54108,2024-03-22 2:00:00,10.21,0.92,13.08
54109,2024-03-22 2:10:00,11.49,0.98,12.77
54110,2024-03-22 2:20:00,10.89,0.97,12.54
54111,2024-03-22 2:30:00,10.8,0.97,12.32
54112,2024-03-22 2:40:00,11.18,0.98,12.67
54113,2024-03-22 2:50:00,11.39,0.99,13.25
54114,2024-03-22 3:00:00,11.16,0.99,13.1
54115,2024-03-22 3:10:00,10.23,0.92,12.76
54116,2024-03-22 3:20:00,10.39,0.9,12.77
54117,2024-03-22 3:30:00,10.1,0.88,12.92
54118,2024-03-22 3:40:00,10.44,0.91,13.04
54119,2024-03-22 3:50:00,9.51,0.8,12.94
54120,2024-03-22 4:00:00,8.05,0.57,13.16
54121,2024-03-22 4:10:00,7.8,0.51,13.09
54122,2024-03-22 4:20:00,10.6,0.88,12.96
54123,2024-03-22 4:30:00,12.01,0.99,12.86
54124,2024-03-22 4:40:00,12.84,0.99,13.25
54125,2024-03-22 4:50:00,12.86,0.99,13.78
54126,2024-03-22 5:00:00,11.35,0.91,13.92
54127,2024-03-22 5:10:00,10.68,0.9,13.91
54128,2024-03-22 5:20:00,12.11,0.99,13.59
54129,2024-03-22 5:30:00,12.12,0.99,13.71
54130,2024-03-22 5:40:00,10.55,0.96,13.72
54131,2024-03-22 5:50:00,10.56,0.93,13.81
54132,2024-03-22 6:00:00,11.17,0.97,13.69
54133,2024-03-22 6:10:00,11.04,0.99,13.99
54134,2024-03-22 6:20:00,9.55,0.77,13.99
54135,2024-03-22 6:30:00,8.11,0.57,14.21
54136,2024-03-22 6:40:00,6.57,0.38,14.13
54137,2024-03-22 6:50:00,7.63,0.45,14.18
54138,2024-03-22 7:00:00,9.19,0.7,14.11
54139,2024-03-22 7:10:00,8.43,0.58,14.02
54140,2024-03-22 7:20:00,7.05,0.38,13.72
54141,2024-03-22 7:30:00,6.82,0.36,13.45
54142,2024-03-22 7:40:00,8.16,0.57,13.57
54143,2024-03-22 7:50:00,8.02,0.56,13.45
54144,2024-03-22 8:00:00,8.55,0.66,13.54
54145,2024-03-22 8:10:00,8.22,0.57,13.54
54146,2024-03-22 8:20:00,7.13,0.39,13.44
54147,2024-03-22 8:30:00,5.53,0.19,13.13
54148,2024-03-22 8:40:00,6.58,0.34,12.83
54149,2024-03-22 8:50:00,7.08,0.43,13.03
54150,2024-03-22 9:00:00,6.4,0.3,13.04
54151,2024-03-22 9:10:00,5.82,0.19,13.28
54152,2024-03-22 9:20:00,6.06,0.25,13.41
54153,2024-03-22 9:30:00,6.92,0.37,13.46
54154,2024-03-22 9:40:00,6.62,0.36,13.84
54155,2024-03-22 9:50:00,6.45,0.34,14.16
54156,2024-03-22 10:00:00,6.73,0.36,14.26
54157,2024-03-22 10:10:00,7.6,0.48,14.64
54158,2024-03-22 10:20:00,7.52,0.52,14.64
54159,2024-03-22 10:30:00,7.31,0.45,14.61
54160,2024-03-22 10:40:00,7.53,0.46,14.6
54161,2024-03-22 10:50:00,7.16,0.42,14.59
54162,2024-03-22 11:00:00,6.74,0.36,14.95
54163,2024-03-22 11:10:00,8.37,0.62,15
54164,2024-03-22 11:20:00,8.9,0.66,15.15
54165,2024-03-22 11:30:00,9.13,0.69,15.18
54166,2024-03-22 11:40:00,9.4,0.76,15.23
54167,2024-03-22 11:50:00,10.12,0.88,15.39
54168,2024-03-22 12:00:00,9.33,0.74,15.55
54169,2024-03-22 12:10:00,8.08,0.57,15.56
54170,2024-03-22 12:20:00,6.79,0.35,15.71
54171,2024-03-22 12:30:00,6.28,0.26,15.66
54172,2024-03-22 12:40:00,5.94,0.27,15.56
54173,2024-03-22 12:50:00,5.15,0.16,15.18
54174,2024-03-22 13:00:00,5.05,0.15,15.09
54175,2024-03-22 13:10:00,6.43,0.31,14.91
54176,2024-03-22 13:20:00,7.1,0.37,14.95
54177,2024-03-22 13:30:00,7.71,0.46,14.98
54178,2024-03-22 13:40:00,8.41,0.65,14.66
54179,2024-03-22 13:50:00,7.58,0.52,14.53
54180,2024-03-22 14:00:00,8.14,0.56,14.42
54181,2024-03-22 14:10:00,8.53,0.67,14.49
54182,2024-03-22 14:20:00,9.8,0.82,14.55
54183,2024-03-22 14:30:00,10.54,0.92,14.25
54184,2024-03-22 14:40:00,10.96,0.97,13.88
54185,2024-03-22 14:50:00,11,0.93,13.54
54186,2024-03-22 15:00:00,11.05,0.96,13.18
54187,2024-03-22 15:10:00,11.62,0.97,12.82
54188,2024-03-22 15:20:00,11.8,0.99,12.63
54189,2024-03-22 15:30:00,11.42,0.98,12.51
54190,2024-03-22 15:40:00,10.59,0.96,12.23
54191,2024-03-22 15:50:00,10.79,0.96,11.9
54192,2024-03-22 16:00:00,10.54,0.95,11.81
54193,2024-03-22 16:10:00,8.84,0.67,12.15
54194,2024-03-22 16:20:00,7.49,0.43,12.4
54195,2024-03-22 16:30:00,6.76,0.33,12.68
54196,2024-03-22 16:40:00,7.19,0.34,12.7
54197,2024-03-22 16:50:00,7.07,0.37,12.72
54198,2024-03-22 17:00:00,7.13,0.41,12.65
54199,2024-03-22 17:10:00,6.44,0.28,12.65
54200,2024-03-22 17:20:00,6.2,0.24,12.66
54201,2024-03-22 17:30:00,5.27,0.15,12.61
54202,2024-03-22 17:40:00,4.06,0.08,12.37
54203,2024-03-22 17:50:00,5.16,0.14,11.97
54204,2024-03-22 18:00:00,5.62,0.2,11.88
54205,2024-03-22 18:10:00,5.74,0.22,11.91
54206,2024-03-22 18:20:00,5.63,0.18,11.74
54207,2024-03-22 18:30:00,5.29,0.15,11.66
54208,2024-03-22 18:40:00,4.6,0.1,11.58
54209,2024-03-22 18:50:00,4.75,0.11,11.38
54210,2024-03-22 19:00:00,4.55,0.09,11.25
54211,2024-03-22 19:10:00,4.59,0.09,11.14
54212,2024-03-22 19:20:00,5.28,0.15,11.1
54213,2024-03-22 19:30:00,4.66,0.09,10.88
54214,2024-03-22 19:40:00,4.52,0.08,10.72
54215,2024-03-22 19:50:00,4.67,0.09,10.77
54216,2024-03-22 20:00:00,5.08,0.12,10.69
54217,2024-03-22 20:10:00,5.42,0.16,10.64
54218,2024-03-22 20:20:00,5.65,0.17,10.63
54219,2024-03-22 20:30:00,5.99,0.23,10.64
54220,2024-03-22 20:40:00,6.04,0.24,10.84
54221,2024-03-22 20:50:00,6.51,0.26,10.6
54222,2024-03-22 21:00:00,6.67,0.31,10.38
54223,2024-03-22 21:10:00,6.74,0.32,10.4
54224,2024-03-22 21:20:00,6.48,0.3,10.32
54225,2024-03-22 21:30:00,6.17,0.23,10.14
54226,2024-03-22 21:40:00,6.48,0.28,10.02
54227,2024-03-22 21:50:00,6.81,0.33,10.15
54228,2024-03-22 22:00:00,7.24,0.4,9.88
54229,2024-03-22 22:10:00,7.13,0.42,9.89
54230,2024-03-22 22:20:00,7.37,0.46,9.8
54231,2024-03-22 22:30:00,7.7,0.53,9.77
54232,2024-03-22 22:40:00,8.76,0.65,9.69
54233,2024-03-22 22:50:00,9,0.67,9.68
54234,2024-03-22 23:00:00,9.81,0.81,9.53
54235,2024-03-22 23:10:00,9.66,0.8,9.36
54236,2024-03-22 23:20:00,9.31,0.74,9.2
54237,2024-03-22 23:30:00,9.36,0.76,9.02
54238,2024-03-22 23:40:00,9.29,0.74,8.87
54239,2024-03-22 23:50:00,8.72,0.66,8.77
54240,2024-03-23 0:00:00,9.24,0.78,8.62
54241,2024-03-23 0:10:00,9,0.72,8.45
54242,2024-03-23 0:20:00,9.17,0.74,8.32
54243,2024-03-23 0:30:00,9.07,0.74,8.32
54244,2024-03-23 0:40:00,8.82,0.69,8.38
54245,2024-03-23 0:50:00,8.78,0.66,8.35
54246,2024-03-23 1:00:00,8.56,0.65,8.28
54247,2024-03-23 1:10:00,8.68,0.63,8.2
54248,2024-03-23 1:20:00,8.91,0.67,8.16
54249,2024-03-23 1:30:00,8.04,0.55,8.18
54250,2024-03-23 1:40:00,7.22,0.42,8.16
54251,2024-03-23 1:50:00,6.91,0.37,7.9
54252,2024-03-23 2:00:00,6.8,0.33,8
54253,2024-03-23 2:10:00,7.23,0.39,7.74
54254,2024-03-23 2:20:00,6.96,0.37,7.62
54255,2024-03-23 2:30:00,6.75,0.31,7.77
54256,2024-03-23 2:40:00,6.65,0.32,7.56
54257,2024-03-23 2:50:00,6.85,0.36,7.46
54258,2024-03-23 3:00:00,6.79,0.33,7.72
54259,2024-03-23 3:10:00,7.13,0.37,7.56
54260,2024-03-23 3:20:00,7.51,0.46,7.46
54261,2024-03-23 3:30:00,6.97,0.36,7.65
54262,2024-03-23 3:40:00,7.29,0.41,7.51
54263,2024-03-23 3:50:00,7.37,0.38,7.67
54264,2024-03-23 4:00:00,7.05,0.36,7.69
54265,2024-03-23 4:10:00,7,0.36,7.59
54266,2024-03-23 4:20:00,6.79,0.32,7.79
54267,2024-03-23 4:30:00,6.59,0.29,7.74
54268,2024-03-23 4:40:00,7.06,0.35,7.54
54269,2024-03-23 4:50:00,7.14,0.36,7.64
54270,2024-03-23 5:00:00,7.08,0.35,7.7
54271,2024-03-23 5:10:00,7.12,0.37,7.59
54272,2024-03-23 5:20:00,6.72,0.29,7.76
54273,2024-03-23 5:30:00,6.92,0.35,7.94
54274,2024-03-23 5:40:00,6.34,0.26,8.11
54275,2024-03-23 5:50:00,5.1,0.12,8.12
54276,2024-03-23 6:00:00,4.94,0.09,8.15
54277,2024-03-23 6:10:00,4.82,0.1,8.26
54278,2024-03-23 6:20:00,4.89,0.11,8.28
54279,2024-03-23 6:30:00,4.99,0.12,8.29
54280,2024-03-23 6:40:00,5.31,0.14,8.38
54281,2024-03-23 6:50:00,4.99,0.1,8.59
54282,2024-03-23 7:00:00,5.19,0.12,8.42
54283,2024-03-23 7:10:00,5.1,0.1,8.41
54284,2024-03-23 7:20:00,5.33,0.13,8.49
54285,2024-03-23 7:30:00,5.17,0.12,8.73
54286,2024-03-23 7:40:00,4.95,0.1,9.18
54287,2024-03-23 7:50:00,5.37,0.14,9.19
54288,2024-03-23 8:00:00,5.1,0.12,9.22
54289,2024-03-23 8:10:00,4.8,0.09,9.12
54290,2024-03-23 8:20:00,4.23,0.05,9.54
54291,2024-03-23 8:30:00,3.91,0.03,9.74
54292,2024-03-23 8:40:00,3.14,0.03,10.54
54293,2024-03-23 8:50:00,3.09,0.01,10.84
54294,2024-03-23 9:00:00,2.86,0.01,11.13
54295,2024-03-23 9:10:00,2.65,0.01,11.1
54296,2024-03-23 9:20:00,2.36,0.01,11.3
54297,2024-03-23 9:30:00,1.7,0.01,11.47
54298,2024-03-23 9:40:00,0.95,0.01,11.55
54299,2024-03-23 9:50:00,0.6,0.01,11.78
54300,2024-03-23 10:00:00,0.76,0.01,12.36
54301,2024-03-23 10:10:00,1.42,0.01,12.49
54302,2024-03-23 10:20:00,0.74,0.01,13.53
54303,2024-03-23 10:30:00,0.87,0.01,13.81
54304,2024-03-23 10:40:00,0.6,0.01,14.92
54305,2024-03-23 10:50:00,1.03,0.01,14.33
54306,2024-03-23 11:00:00,2.88,0.01,13.73
54307,2024-03-23 11:10:00,2.64,0.01,13.75
54308,2024-03-23 11:20:00,2.97,0.01,14.24
54309,2024-03-23 11:30:00,3.01,0.02,14.27
54310,2024-03-23 11:40:00,2.29,0.01,14.77
54311,2024-03-23 11:50:00,2.02,0.01,15.16
54312,2024-03-23 12:00:00,2.12,0.01,15.11
54313,2024-03-23 12:10:00,2.84,0.02,15.61
54314,2024-03-23 12:20:00,2.69,0.01,15.1
54315,2024-03-23 12:30:00,3.8,0.02,15.36
54316,2024-03-23 12:40:00,4,0.06,15.14
54317,2024-03-23 12:50:00,3.99,0.07,15.32
54318,2024-03-23 13:00:00,3.85,0.02,15.86
54319,2024-03-23 13:10:00,4.47,0.09,15.79
54320,2024-03-23 13:20:00,3.62,0.01,16.18
54321,2024-03-23 13:30:00,3.57,0.05,16.18
54322,2024-03-23 13:40:00,3.84,0.03,15.8
54323,2024-03-23 13:50:00,2.99,0.02,16.13
54324,2024-03-23 14:00:00,4.06,0.04,16.17
54325,2024-03-23 14:10:00,4.45,0.08,16.77
54326,2024-03-23 14:20:00,4.5,0.09,16.54
54327,2024-03-23 14:30:00,4.67,0.11,16.72
54328,2024-03-23 14:40:00,3.98,0.06,16.91
54329,2024-03-23 14:50:00,3.56,0.05,17.19
54330,2024-03-23 15:00:00,3.92,0.06,17.27
54331,2024-03-23 15:10:00,5.22,0.15,17.33
54332,2024-03-23 15:20:00,4.8,0.12,17.28
54333,2024-03-23 15:30:00,6.01,0.24,17.02
54334,2024-03-23 15:40:00,5.82,0.22,17.17
54335,2024-03-23 15:50:00,6.96,0.38,16.79
54336,2024-03-23 16:00:00,7.41,0.42,17
54337,2024-03-23 16:10:00,6.93,0.4,17.06
54338,2024-03-23 16:20:00,7.26,0.37,17.34
54339,2024-03-23 16:30:00,7.34,0.42,17.2
54340,2024-03-23 16:40:00,6.96,0.39,17.34
54341,2024-03-23 16:50:00,7.36,0.42,17.38
54342,2024-03-23 17:00:00,6.53,0.31,17.51
54343,2024-03-23 17:10:00,6.64,0.3,17.57
54344,2024-03-23 17:20:00,6.89,0.37,17.63
54345,2024-03-23 17:30:00,7.37,0.44,17.29
54346,2024-03-23 17:40:00,7.19,0.43,17.21
54347,2024-03-23 17:50:00,7.21,0.44,17.22
54348,2024-03-23 18:00:00,8.98,0.67,16.9
54349,2024-03-23 18:10:00,8.48,0.6,16.84
54350,2024-03-23 18:20:00,8.15,0.56,16.65
54351,2024-03-23 18:30:00,8.3,0.57,16.79
54352,2024-03-23 18:40:00,8.54,0.61,16.49
54353,2024-03-23 18:50:00,8.53,0.58,16.4
54354,2024-03-23 19:00:00,7.55,0.47,15.87
54355,2024-03-23 19:10:00,6.42,0.32,15.29
54356,2024-03-23 19:20:00,6.43,0.33,15
54357,2024-03-23 19:30:00,7.13,0.43,15.03
54358,2024-03-23 19:40:00,7.09,0.39,14.96
54359,2024-03-23 19:50:00,7.09,0.36,15.34
54360,2024-03-23 20:00:00,7.04,0.36,15.27
54361,2024-03-23 20:10:00,7.07,0.37,15.27
54362,2024-03-23 20:20:00,6.56,0.32,14.97
54363,2024-03-23 20:30:00,7.58,0.45,14.99
54364,2024-03-23 20:40:00,6.87,0.39,14.74
54365,2024-03-23 20:50:00,7.13,0.39,14.66
54366,2024-03-23 21:00:00,7.4,0.48,14.32
54367,2024-03-23 21:10:00,7.06,0.43,14.13
54368,2024-03-23 21:20:00,7.63,0.48,14.15
54369,2024-03-23 21:30:00,8.09,0.5,14.26
54370,2024-03-23 21:40:00,7.21,0.43,13.88
54371,2024-03-23 21:50:00,6.15,0.33,13.74
54372,2024-03-23 22:00:00,6.8,0.33,13.53
54373,2024-03-23 22:10:00,7.39,0.37,13.61
54374,2024-03-23 22:20:00,5.31,0.17,13.71
54375,2024-03-23 22:30:00,6.19,0.26,13.35
54376,2024-03-23 22:40:00,6.9,0.4,13.56
54377,2024-03-23 22:50:00,7.09,0.39,13.62
54378,2024-03-23 23:00:00,5.5,0.21,12.5
54379,2024-03-23 23:10:00,5.95,0.22,11.84
54380,2024-03-23 23:20:00,6.65,0.29,12.2
54381,2024-03-23 23:30:00,6.73,0.28,11.94
54382,2024-03-23 23:40:00,6.05,0.23,10.76
54383,2024-03-23 23:50:00,5.94,0.24,10.86
54384,2024-03-24 0:00:00,6.83,0.34,10.75
54385,2024-03-24 0:10:00,7.32,0.39,10.61
54386,2024-03-24 0:20:00,6,0.23,10.81
54387,2024-03-24 0:30:00,6.56,0.33,11.06
54388,2024-03-24 0:40:00,5,0.15,10.58
54389,2024-03-24 0:50:00,4.78,0.15,10.41
54390,2024-03-24 1:00:00,4.42,0.11,10.5
54391,2024-03-24 1:10:00,5.58,0.19,10.73
54392,2024-03-24 1:20:00,5.61,0.2,11.57
54393,2024-03-24 1:30:00,4.27,0.08,11.88
54394,2024-03-24 1:40:00,3.01,0.02,12
54395,2024-03-24 1:50:00,3.56,0.02,11.85
54396,2024-03-24 2:00:00,3.56,0.04,11.71
54397,2024-03-24 2:10:00,2.48,0.01,11.49
54398,2024-03-24 2:20:00,2.49,0.01,11.31
54399,2024-03-24 2:30:00,1.34,0.01,10.96
54400,2024-03-24 2:40:00,1.21,0.01,10.81
54401,2024-03-24 2:50:00,0.37,0.01,10.72
54402,2024-03-24 3:00:00,0.56,0.01,10.48
54403,2024-03-24 3:10:00,2.89,0.01,10.42
54404,2024-03-24 3:20:00,3.54,0.01,10.33
54405,2024-03-24 3:30:00,2.11,0.01,9.96
54406,2024-03-24 3:40:00,1.91,0.01,9.83
54407,2024-03-24 3:50:00,1.99,0.01,9.99
54408,2024-03-24 4:00:00,1.57,0.01,9.98
54409,2024-03-24 4:10:00,1.34,0.01,9.84
54410,2024-03-24 4:20:00,0.92,0.01,9.88
54411,2024-03-24 4:30:00,0.46,0.01,9.93
54412,2024-03-24 4:40:00,0.7,0.01,9.88
54413,2024-03-24 4:50:00,0.64,0.01,9.98
54414,2024-03-24 5:00:00,1.04,0.01,9.92
54415,2024-03-24 5:10:00,1.76,0.01,9.93
54416,2024-03-24 5:20:00,1.79,0.01,9.79
54417,2024-03-24 5:30:00,1.8,0.01,9.88
54418,2024-03-24 5:40:00,3.47,0.01,9.87
54419,2024-03-24 5:50:00,3.14,0.01,9.93
54420,2024-03-24 6:00:00,3.32,0.01,9.66
54421,2024-03-24 6:10:00,3.91,0.03,9.55
54422,2024-03-24 6:20:00,5.07,0.07,9.22
54423,2024-03-24 6:30:00,5.38,0.09,9.08
54424,2024-03-24 6:40:00,5.76,0.13,8.86
54425,2024-03-24 6:50:00,6.59,0.17,8.62
54426,2024-03-24 7:00:00,7.42,0.28,8.41
54427,2024-03-24 7:10:00,7.66,0.35,8.8
54428,2024-03-24 7:20:00,7.5,0.36,9.19
54429,2024-03-24 7:30:00,7.06,0.3,9.09
54430,2024-03-24 7:40:00,6.85,0.28,9.01
54431,2024-03-24 7:50:00,5.72,0.19,8.5
54432,2024-03-24 8:00:00,5.46,0.17,8.45
54433,2024-03-24 8:10:00,5.21,0.14,8.8
54434,2024-03-24 8:20:00,4.07,0.08,9.36
54435,2024-03-24 8:30:00,3.63,0.06,10.02
54436,2024-03-24 8:40:00,3.32,0.04,10.61
54437,2024-03-24 8:50:00,3.18,0.02,11.22
54438,2024-03-24 9:00:00,3.17,0.02,11.85
54439,2024-03-24 9:10:00,3.32,0.03,12.26
54440,2024-03-24 9:20:00,2.14,0.01,12.96
54441,2024-03-24 9:30:00,1.89,0.01,13.55
54442,2024-03-24 9:40:00,1.24,0.01,14.12
54443,2024-03-24 9:50:00,1.42,0.01,14.7
54444,2024-03-24 10:00:00,1.98,0.01,14.91
54445,2024-03-24 10:10:00,2.35,0.01,15.06
54446,2024-03-24 10:20:00,2.25,0.01,15.3
54447,2024-03-24 10:30:00,2.92,0.01,15.44
54448,2024-03-24 10:40:00,2.97,0.01,15.77
54449,2024-03-24 10:50:00,2.82,0.01,15.98
54450,2024-03-24 11:00:00,2.57,0.01,16.38
54451,2024-03-24 11:10:00,2.27,0.01,16.7
54452,2024-03-24 11:20:00,1.82,0.01,17.42
54453,2024-03-24 11:30:00,2.23,0.01,17.25
54454,2024-03-24 11:40:00,1.54,0.01,17.86
54455,2024-03-24 11:50:00,1.32,0.01,18.31
54456,2024-03-24 12:00:00,0.94,0.01,19.14
54457,2024-03-24 12:10:00,0.86,0.01,19.44
54458,2024-03-24 12:20:00,1.45,0.01,18.53
54459,2024-03-24 12:30:00,1.53,0.01,18.54
54460,2024-03-24 12:40:00,1.15,0.01,19.96
54461,2024-03-24 12:50:00,1.6,0.01,19.71
54462,2024-03-24 13:00:00,0.82,0.01,20.9
54463,2024-03-24 13:10:00,0.81,0.01,21.08
54464,2024-03-24 13:20:00,0.97,0.01,20.96
54465,2024-03-24 13:30:00,1.18,0.01,20.49
54466,2024-03-24 13:40:00,1.17,0.01,20.36
54467,2024-03-24 13:50:00,1.11,0.01,21.3
54468,2024-03-24 14:00:00,1.69,0.01,20.32
54469,2024-03-24 14:10:00,1.57,0.01,20.35
54470,2024-03-24 14:20:00,1.44,0.01,21.15
54471,2024-03-24 14:30:00,1.63,0.01,21.02
54472,2024-03-24 14:40:00,1.8,0.01,21.21
54473,2024-03-24 14:50:00,1.9,0.01,21.25
54474,2024-03-24 15:00:00,2.07,0.01,21.34
54475,2024-03-24 15:10:00,2.03,0,21.24
54476,2024-03-24 15:20:00,1.75,0.01,21.5
54477,2024-03-24 15:30:00,2.66,0.01,21.19
54478,2024-03-24 15:40:00,3.07,0.01,21.11
54479,2024-03-24 15:50:00,2.32,0.01,21.06
54480,2024-03-24 16:00:00,2.07,0.01,21.14
54481,2024-03-24 16:10:00,3.64,0.04,20.93
54482,2024-03-24 16:20:00,2.78,0.02,20.89
54483,2024-03-24 16:30:00,4.07,0.06,20.64
54484,2024-03-24 16:40:00,3.61,0.06,20.46
54485,2024-03-24 16:50:00,2.88,0.04,20.5
54486,2024-03-24 17:00:00,2.91,0.02,20.65
54487,2024-03-24 17:10:00,3.49,0.04,20.46
54488,2024-03-24 17:20:00,4.31,0.06,20.24
54489,2024-03-24 17:30:00,5.11,0.14,19.93
54490,2024-03-24 17:40:00,5.46,0.18,19.57
54491,2024-03-24 17:50:00,5.09,0.14,19.42
54492,2024-03-24 18:00:00,5.3,0.17,19.12
54493,2024-03-24 18:10:00,4.14,0.09,19
54494,2024-03-24 18:20:00,4.9,0.13,18.73
54495,2024-03-24 18:30:00,5.11,0.14,18.41
54496,2024-03-24 18:40:00,5.85,0.21,18.17
54497,2024-03-24 18:50:00,5.35,0.17,18.02
54498,2024-03-24 19:00:00,5.49,0.17,17.79
54499,2024-03-24 19:10:00,5.8,0.21,17.45
54500,2024-03-24 19:20:00,5.49,0.2,17.45
54501,2024-03-24 19:30:00,5.51,0.18,17.3
54502,2024-03-24 19:40:00,5.39,0.18,17.12
54503,2024-03-24 19:50:00,5.49,0.19,16.96
54504,2024-03-24 20:00:00,5.38,0.18,17.04
54505,2024-03-24 20:10:00,5.42,0.18,16.95
54506,2024-03-24 20:20:00,5.76,0.21,16.85
54507,2024-03-24 20:30:00,5.59,0.2,16.83
54508,2024-03-24 20:40:00,5.68,0.21,16.85
54509,2024-03-24 20:50:00,5.53,0.21,17.04
54510,2024-03-24 21:00:00,6.15,0.25,16.89
54511,2024-03-24 21:10:00,6.37,0.27,16.88
