ID,Статистическое время,Средняя скорость ветра(m/s),Нормализованная активная мощность,Средняя температура окружающей среды(°C)
53885,2024-03-26 8:40:00,11.09,0.97,14.29
53886,2024-03-26 8:50:00,11.63,0.97,14.78
53887,2024-03-26 9:00:00,13.79,0.97,14.86
53888,2024-03-26 9:10:00,13.37,0.97,14.89
53889,2024-03-26 9:20:00,13.35,0.97,14.82
53890,2024-03-26 9:30:00,13.72,0.97,15.01
53891,2024-03-26 9:40:00,13.35,0.97,15.4
53892,2024-03-26 9:50:00,13.79,0.97,15.74
53893,2024-03-26 10:00:00,14.07,0.97,16.08
53894,2024-03-26 10:10:00,14.08,0.97,16.59
53895,2024-03-26 10:20:00,14.3,0.97,16.7
53896,2024-03-26 10:30:00,14.59,0.97,16.97
53897,2024-03-26 10:40:00,14.18,0.97,17.25
53898,2024-03-26 10:50:00,13.5,0.97,17.69
53899,2024-03-26 11:00:00,14.05,0.97,17.54
53900,2024-03-26 11:10:00,13.55,0.97,18.18
53901,2024-03-26 11:20:00,14.37,0.97,18.85
53902,2024-03-26 11:30:00,14.33,0.97,19.34
53903,2024-03-26 11:40:00,13.86,0.97,19.66
53904,2024-03-26 11:50:00,13.6,0.97,20.19
53905,2024-03-26 12:00:00,13.39,0.97,20.29
53906,2024-03-26 12:10:00,14.16,0.97,20.64
53907,2024-03-26 12:20:00,14.26,0.97,20.74
53908,2024-03-26 12:30:00,14.73,0.97,21.19
53909,2024-03-26 12:40:00,14.78,0.97,21.36
53910,2024-03-26 12:50:00,15.36,0.97,21.61
53911,2024-03-26 13:00:00,15.54,0.97,21.78
53912,2024-03-26 13:10:00,15.81,0.97,21.97
53913,2024-03-26 13:20:00,15.72,0.97,22.07
53914,2024-03-26 13:30:00,15.59,0.97,22.2
53915,2024-03-26 13:40:00,14.66,0.97,22.67
53916,2024-03-26 13:50:00,12.95,0.38,23.25
53917,2024-03-26 14:00:00,12.01,0.01,23.32
53918,2024-03-26 14:10:00,12.17,0.01,23.37
53919,2024-03-26 14:20:00,14.3,0.24,23.41
53920,2024-03-26 14:30:00,14.96,0.98,23.68
53921,2024-03-26 14:40:00,15.44,0.97,23.75
53922,2024-03-26 14:50:00,14.87,0.97,24.06
53923,2024-03-26 15:00:00,15.54,0.97,23.98
53924,2024-03-26 15:10:00,15.22,0.97,24.16
53925,2024-03-26 15:20:00,14.18,0.97,24.48
53926,2024-03-26 15:30:00,14.31,0.97,24.69
53927,2024-03-26 15:40:00,14.84,0.97,24.77
53928,2024-03-26 15:50:00,14.27,0.97,24.86
53929,2024-03-26 16:00:00,14.44,0.97,25.05
53930,2024-03-26 16:10:00,14.69,0.97,25.07
53931,2024-03-26 16:20:00,14.19,0.97,25.11
53932,2024-03-26 16:30:00,14.41,0.97,25.2
53933,2024-03-26 16:40:00,13.15,0.8,25.26
53934,2024-03-26 16:50:00,10.99,0.01,25.42
53935,2024-03-26 17:00:00,10.97,0.01,25.22
53936,2024-03-26 17:10:00,9.96,0.01,25.22
53937,2024-03-26 17:20:00,10.45,0.01,25.03
53938,2024-03-26 17:30:00,11.01,0.09,24.87
53939,2024-03-26 17:40:00,13,0.97,24.84
53940,2024-03-26 17:50:00,12.98,0.98,24.78
53941,2024-03-26 18:00:00,13.65,0.98,24.65
53942,2024-03-26 18:10:00,13.51,0.97,24.63
53943,2024-03-26 18:20:00,12.92,0.97,24.44
53944,2024-03-26 18:30:00,13.24,0.97,24.44
53945,2024-03-26 18:40:00,12.88,0.97,24.39
53946,2024-03-26 18:50:00,13.49,0.97,24.05
53947,2024-03-26 19:00:00,12.86,0.97,23.74
53948,2024-03-26 19:10:00,12.38,0.97,23.62
53949,2024-03-26 19:20:00,12.11,0.97,23.59
53950,2024-03-26 19:30:00,12.17,0.97,23.63
53951,2024-03-26 19:40:00,11.42,0.97,23.46
53952,2024-03-26 19:50:00,11.44,0.97,23.38
53953,2024-03-26 20:00:00,10.93,0.94,23.34
53954,2024-03-26 20:10:00,11.79,0.97,23.32
53955,2024-03-26 20:20:00,10.58,0.89,23.25
53956,2024-03-26 20:30:00,9.36,0.69,22.97
53957,2024-03-26 20:40:00,8.18,0.53,22.83
53958,2024-03-26 20:50:00,7.49,0.41,22.51
53959,2024-03-26 21:00:00,6.94,0.38,22.1
53960,2024-03-26 21:10:00,8.11,0.57,21.96
53961,2024-03-26 21:20:00,9.5,0.71,22.07
53962,2024-03-26 21:30:00,6.92,0.38,21.43
53963,2024-03-26 21:40:00,7.75,0.5,21.61
53964,2024-03-26 21:50:00,8.33,0.56,21.47
53965,2024-03-26 22:00:00,8.24,0.56,21.26
53966,2024-03-26 22:10:00,6.57,0.33,20.95
53967,2024-03-26 22:20:00,6.75,0.34,21.14
53968,2024-03-26 22:30:00,8.35,0.56,21.46
53969,2024-03-26 22:40:00,8.73,0.62,21.43
53970,2024-03-26 22:50:00,9.44,0.74,21.39
53971,2024-03-26 23:00:00,10.72,0.88,21.29
53972,2024-03-26 23:10:00,8.64,0.59,20.92
53973,2024-03-26 23:20:00,8.74,0.66,20.65
53974,2024-03-26 23:30:00,10.44,0.89,20.61
53975,2024-03-26 23:40:00,10.91,0.94,20.45
53976,2024-03-26 23:50:00,10.57,0.88,20.76
53977,2024-03-27 0:00:00,11.3,0.94,20.85
53978,2024-03-27 0:10:00,10.57,0.88,20.86
53979,2024-03-27 0:20:00,8.63,0.59,20.81
53980,2024-03-27 0:30:00,7.85,0.48,20.43
53981,2024-03-27 0:40:00,8.39,0.57,20.17
53982,2024-03-27 0:50:00,8.79,0.67,20.05
53983,2024-03-27 1:00:00,9.63,0.77,19.93
53984,2024-03-27 1:10:00,10.65,0.89,20.03
53985,2024-03-27 1:20:00,10.72,0.87,20.14
53986,2024-03-27 1:30:00,9.11,0.67,20.12
53987,2024-03-27 1:40:00,8.03,0.55,20.05
53988,2024-03-27 1:50:00,7.75,0.49,19.7
53989,2024-03-27 2:00:00,4.3,0.09,18.7
53990,2024-03-27 2:10:00,4.89,0.08,18.52
53991,2024-03-27 2:20:00,4.65,0.1,18.17
53992,2024-03-27 2:30:00,5.73,0.18,17.63
53993,2024-03-27 2:40:00,7.75,0.45,16.94
53994,2024-03-27 2:50:00,8.89,0.57,16.45
53995,2024-03-27 3:00:00,8.43,0.53,15.81
53996,2024-03-27 3:10:00,7.88,0.48,15.31
53997,2024-03-27 3:20:00,7.6,0.4,16.21
53998,2024-03-27 3:30:00,6.4,0.27,16.16
53999,2024-03-27 3:40:00,6.3,0.25,15.77
54000,2024-03-27 3:50:00,7.07,0.3,15.08
54001,2024-03-27 4:00:00,7.72,0.36,15.11
54002,2024-03-27 4:10:00,6.67,0.31,15.91
54003,2024-03-27 4:20:00,6.61,0.25,15.62
54004,2024-03-27 4:30:00,8.56,0.46,15.21
54005,2024-03-27 4:40:00,9.88,0.6,14.94
54006,2024-03-27 4:50:00,9.48,0.56,14.1
54007,2024-03-27 5:00:00,9.83,0.59,13.62
54008,2024-03-27 5:10:00,10.23,0.66,13.23
54009,2024-03-27 5:20:00,9.79,0.69,12.66
54010,2024-03-27 5:30:00,11.28,0.82,12.9
54011,2024-03-27 5:40:00,11.95,0.93,13.18
54012,2024-03-27 5:50:00,12.05,0.96,13.45
54013,2024-03-27 6:00:00,10.44,0.86,13.53
54014,2024-03-27 6:10:00,8.59,0.62,13.31
54015,2024-03-27 6:20:00,7.49,0.39,12.91
54016,2024-03-27 6:30:00,7.18,0.38,13.09
54017,2024-03-27 6:40:00,7.05,0.36,12.98
54018,2024-03-27 6:50:00,7.11,0.39,13.17
54019,2024-03-27 7:00:00,6.48,0.28,13.3
54020,2024-03-27 7:10:00,6.41,0.26,13.16
54021,2024-03-27 7:20:00,5.67,0.19,13.15
54022,2024-03-27 7:30:00,3.61,0.06,13.66
54023,2024-03-27 7:40:00,2.86,0.01,13.81
54024,2024-03-27 7:50:00,3.14,0.03,13.89
54025,2024-03-27 8:00:00,2.76,0.01,14.29
54026,2024-03-27 8:10:00,3,0.01,14.51
54027,2024-03-27 8:20:00,1.33,0.01,15.23
54028,2024-03-27 8:30:00,1.63,0.01,15.76
54029,2024-03-27 8:40:00,1.78,0.01,16.16
54030,2024-03-27 8:50:00,2.16,0.01,16.36
54031,2024-03-27 9:00:00,1.98,0.01,16.92
54032,2024-03-27 9:10:00,1.49,0.01,17.6
54033,2024-03-27 9:20:00,1.27,0.01,18.46
54034,2024-03-27 9:30:00,1.31,0.01,19.1
54035,2024-03-27 9:40:00,1.01,0.01,19.88
54036,2024-03-27 9:50:00,0.58,0.01,21.23
54037,2024-03-27 10:00:00,0.76,0.01,21.38
54038,2024-03-27 10:10:00,0.78,0.01,21.67
54039,2024-03-27 10:20:00,0.79,0.01,21.92
54040,2024-03-27 10:30:00,0.97,0.01,22.62
54041,2024-03-27 10:40:00,0.87,0.01,22.85
54042,2024-03-27 10:50:00,0.97,0.01,23.35
54043,2024-03-27 11:00:00,1.5,0.01,23.25
54044,2024-03-27 11:10:00,1.4,0.01,23.83
54045,2024-03-27 11:20:00,1.19,0.01,24.61
54046,2024-03-27 11:30:00,1.12,0.01,24.85
54047,2024-03-27 11:40:00,1.18,0.01,25.43
54048,2024-03-27 11:50:00,1.6,0.01,25.29
54049,2024-03-27 12:00:00,1.43,0.01,25.45
54050,2024-03-27 12:10:00,1.07,0.01,25.97
54051,2024-03-27 12:20:00,0.92,0.01,26.58
54052,2024-03-27 12:30:00,1.07,0.01,26.32
54053,2024-03-27 12:40:00,2.11,0.01,25.86
54054,2024-03-27 12:50:00,1.08,0.01,26.76
54055,2024-03-27 13:00:00,1.49,0.01,26.72
54056,2024-03-27 13:10:00,1.67,0.01,26.64
54057,2024-03-27 13:20:00,1.48,0.01,26.96
54058,2024-03-27 13:30:00,1.74,0,27.22
54059,2024-03-27 13:40:00,3.44,0.02,26.77
54060,2024-03-27 13:50:00,2.72,0.02,26.76
54061,2024-03-27 14:00:00,3.29,0.05,26.59
54062,2024-03-27 14:10:00,2.47,0.01,26.83
54063,2024-03-27 14:20:00,3.49,0.06,26.04
54064,2024-03-27 14:30:00,4.02,0.08,26.28
54065,2024-03-27 14:40:00,3.22,0.04,26.41
54066,2024-03-27 14:50:00,3.69,0.06,26.28
54067,2024-03-27 15:00:00,4.22,0.08,26.15
54068,2024-03-27 15:10:00,3.66,0.06,26.35
54069,2024-03-27 15:20:00,2.77,0.01,27.11
54070,2024-03-27 15:30:00,3.05,0.03,26.95
54071,2024-03-27 15:40:00,2.77,0.01,26.85
54072,2024-03-27 15:50:00,4.25,0.06,26.34
54073,2024-03-27 16:00:00,4.71,0.1,26.28
54074,2024-03-27 16:10:00,3.9,0.07,26.1
54075,2024-03-27 16:20:00,4.66,0.11,25.56
54076,2024-03-27 16:30:00,6.15,0.26,25.03
54077,2024-03-27 16:40:00,6.39,0.27,24.84
54078,2024-03-27 16:50:00,6.25,0.29,25.1
54079,2024-03-27 17:00:00,6.6,0.28,24.9
54080,2024-03-27 17:10:00,6.48,0.31,24.64
54081,2024-03-27 17:20:00,7.12,0.38,24.47
54082,2024-03-27 17:30:00,7.58,0.44,24.32
54083,2024-03-27 17:40:00,7.62,0.42,24.37
54084,2024-03-27 17:50:00,7.13,0.39,24.16
54085,2024-03-27 18:00:00,6.94,0.38,24.15
54086,2024-03-27 18:10:00,6.28,0.27,24.06
54087,2024-03-27 18:20:00,6.79,0.33,23.97
54088,2024-03-27 18:30:00,6.44,0.27,23.64
54089,2024-03-27 18:40:00,6.43,0.27,23.54
54090,2024-03-27 18:50:00,6.68,0.32,23.17
54091,2024-03-27 19:00:00,7.33,0.41,23.03
54092,2024-03-27 19:10:00,7.2,0.44,22.73
54093,2024-03-27 19:20:00,7.61,0.49,22.48
54094,2024-03-27 19:30:00,6.9,0.39,22.07
54095,2024-03-27 19:40:00,6.84,0.34,21.83
54096,2024-03-27 19:50:00,6.82,0.39,21.55
54097,2024-03-27 20:00:00,6.98,0.38,21.49
54098,2024-03-27 20:10:00,7.38,0.45,21.6
54099,2024-03-27 20:20:00,6.88,0.36,21.44
54100,2024-03-27 20:30:00,7.22,0.38,21.45
54101,2024-03-27 20:40:00,7.95,0.52,21.36
54102,2024-03-27 20:50:00,8.6,0.6,21.53
54103,2024-03-27 21:00:00,8,0.53,21.54
54104,2024-03-27 21:10:00,8.32,0.56,21.39
54105,2024-03-27 21:20:00,8.58,0.61,21.16
54106,2024-03-27 21:30:00,7.31,0.48,20.83
54107,2024-03-27 21:40:00,7.14,0.42,20.75
54108,2024-03-27 21:50:00,8.24,0.57,20.78
54109,2024-03-27 22:00:00,8.82,0.64,20.8
54110,2024-03-27 22:10:00,9.52,0.74,20.71
54111,2024-03-27 22:20:00,9.87,0.77,20.6
54112,2024-03-27 22:30:00,9.93,0.83,20.51
54113,2024-03-27 22:40:00,10.59,0.93,20.5
54114,2024-03-27 22:50:00,11.14,0.98,20.65
54115,2024-03-27 23:00:00,11.19,0.98,20.77
54116,2024-03-27 23:10:00,11.05,0.97,20.94
54117,2024-03-27 23:20:00,11.22,0.96,20.98
54118,2024-03-27 23:30:00,10.54,0.89,20.97
54119,2024-03-27 23:40:00,10.57,0.89,21.2
54120,2024-03-27 23:50:00,10.13,0.84,21.17
54121,2024-03-28 0:00:00,9.23,0.67,20.99
54122,2024-03-28 0:10:00,9.56,0.69,20.99
54123,2024-03-28 0:20:00,9.75,0.72,20.84
54124,2024-03-28 0:30:00,10.26,0.87,20.85
54125,2024-03-28 0:40:00,9.82,0.81,20.79
54126,2024-03-28 0:50:00,9.31,0.72,20.69
54127,2024-03-28 1:00:00,8.46,0.62,20.67
54128,2024-03-28 1:10:00,7.19,0.44,20.62
54129,2024-03-28 1:20:00,5.92,0.26,20.53
54130,2024-03-28 1:30:00,3.9,0.07,20.07
54131,2024-03-28 1:40:00,2.32,0.01,19.69
54132,2024-03-28 1:50:00,2.22,0.01,19.46
54133,2024-03-28 2:00:00,1.91,0.01,19.04
54134,2024-03-28 2:10:00,1.43,0.01,18.53
54135,2024-03-28 2:20:00,1.13,0.01,17.14
54136,2024-03-28 2:30:00,1.64,0.01,15.95
54137,2024-03-28 2:40:00,1.82,0.01,15.79
54138,2024-03-28 2:50:00,2.59,0.01,15.37
54139,2024-03-28 3:00:00,2.18,0,15.31
54140,2024-03-28 3:10:00,1.73,0.01,15.35
54141,2024-03-28 3:20:00,1.53,0.01,15.33
54142,2024-03-28 3:30:00,1.59,0.01,15.45
54143,2024-03-28 3:40:00,2.16,0,15.31
54144,2024-03-28 3:50:00,2.33,0.01,15.34
54145,2024-03-28 4:00:00,2.84,0.01,15.21
54146,2024-03-28 4:10:00,2.62,0.01,15.36
54147,2024-03-28 4:20:00,1.28,0.01,15.51
54148,2024-03-28 4:30:00,0.89,0.01,15.57
54149,2024-03-28 4:40:00,1.27,0.01,15.87
54150,2024-03-28 4:50:00,1.34,0.01,15.79
54151,2024-03-28 5:00:00,1.35,0.01,15.8
54152,2024-03-28 5:10:00,1.57,0.01,15.69
54153,2024-03-28 5:20:00,1.97,0.01,15.45
54154,2024-03-28 5:30:00,2.19,0.01,15.21
54155,2024-03-28 5:40:00,2.38,0.01,15.13
54156,2024-03-28 5:50:00,2.62,0.01,15.29
54157,2024-03-28 6:00:00,2.47,0,15.37
54158,2024-03-28 6:10:00,2.26,0.01,15.17
54159,2024-03-28 6:20:00,1.39,0.01,15.33
54160,2024-03-28 6:30:00,1.55,0.01,15.6
54161,2024-03-28 6:40:00,2.68,0,15.47
54162,2024-03-28 6:50:00,1.85,0.01,15.48
54163,2024-03-28 7:00:00,0.53,0.01,15.73
54164,2024-03-28 7:10:00,0.41,0.01,15.84
54165,2024-03-28 7:20:00,0.55,0.01,15.69
54166,2024-03-28 7:30:00,0.37,0.01,15.88
54167,2024-03-28 7:40:00,0.75,0.01,15.99
54168,2024-03-28 7:50:00,0.63,0.01,16
54169,2024-03-28 8:00:00,1.3,0.01,16.19
54170,2024-03-28 8:10:00,1.28,0.01,16.08
54171,2024-03-28 8:20:00,2.79,0.01,16.01
54172,2024-03-28 8:30:00,4.39,0.06,16.24
54173,2024-03-28 8:40:00,3.08,0.02,16.19
54174,2024-03-28 8:50:00,1.51,0.01,16.64
54175,2024-03-28 9:00:00,1.78,0.01,16.64
54176,2024-03-28 9:10:00,2.18,0.01,16.55
54177,2024-03-28 9:20:00,2.69,0,16.76
54178,2024-03-28 9:30:00,2.42,0.01,17
54179,2024-03-28 9:40:00,2.98,0.01,16.94
54180,2024-03-28 9:50:00,2.59,0.01,17.49
54181,2024-03-28 10:00:00,3.42,0.01,18.07
54182,2024-03-28 10:10:00,3.56,0.04,18.52
54183,2024-03-28 10:20:00,3.23,0.02,19.07
54184,2024-03-28 10:30:00,2.76,0.01,19.82
54185,2024-03-28 10:40:00,2.23,0,20.38
54186,2024-03-28 10:50:00,2.03,0.01,20.83
54187,2024-03-28 11:00:00,1.69,0,21.37
54188,2024-03-28 11:10:00,1.08,0.01,20.66
54189,2024-03-28 11:20:00,0.85,0.01,20.84
54190,2024-03-28 11:30:00,0.74,0.01,21.84
54191,2024-03-28 11:40:00,0.86,0.01,21.69
54192,2024-03-28 11:50:00,0.83,0.01,22.29
54193,2024-03-28 12:00:00,1.28,0.01,21.97
54194,2024-03-28 12:10:00,0.79,0.01,21.8
54195,2024-03-28 12:20:00,0.63,0.01,22.76
54196,2024-03-28 12:30:00,0.62,0.01,22.59
54197,2024-03-28 12:40:00,1.24,0.01,22.28
54198,2024-03-28 12:50:00,1.74,0.01,22.99
54199,2024-03-28 13:00:00,1.69,0.01,23.64
54200,2024-03-28 13:10:00,1.63,0.01,23.66
54201,2024-03-28 13:20:00,1.66,0.01,24.04
54202,2024-03-28 13:30:00,2,0.01,24.5
54203,2024-03-28 13:40:00,2.08,0.01,24.78
54204,2024-03-28 13:50:00,2.1,0.01,24.71
54205,2024-03-28 14:00:00,2.71,0.01,25.07
54206,2024-03-28 14:10:00,2.26,0.01,25.86
54207,2024-03-28 14:20:00,1.44,0.01,26.49
54208,2024-03-28 14:30:00,1.21,0.01,26.35
54209,2024-03-28 14:40:00,1.24,0.01,26.8
54210,2024-03-28 14:50:00,1.58,0.01,26.86
54211,2024-03-28 15:00:00,0.91,0.01,27.87
54212,2024-03-28 15:10:00,1.42,0.01,27.3
54213,2024-03-28 15:20:00,1.52,0.01,27.47
54214,2024-03-28 15:30:00,1.51,0.01,26.99
54215,2024-03-28 15:40:00,1.47,0.01,27.46
54216,2024-03-28 15:50:00,1.52,0.01,27.48
54217,2024-03-28 16:00:00,1.63,0,27.72
54218,2024-03-28 16:10:00,1.68,0.01,27.06
54219,2024-03-28 16:20:00,1.51,0.01,27.01
54220,2024-03-28 16:30:00,1.91,0,27.17
54221,2024-03-28 16:40:00,2.01,0.01,27.32
54222,2024-03-28 16:50:00,2.39,0.01,27.46
54223,2024-03-28 17:00:00,1.74,0.01,28.11
54224,2024-03-28 17:10:00,1.78,0,27.35
54225,2024-03-28 17:20:00,2.08,0.01,27.21
54226,2024-03-28 17:30:00,2.62,0.02,26.82
54227,2024-03-28 17:40:00,2.95,0.04,26.2
54228,2024-03-28 17:50:00,2.84,0.03,26.26
54229,2024-03-28 18:00:00,2.72,0.03,26.01
54230,2024-03-28 18:10:00,2.87,0.04,25.77
54231,2024-03-28 18:20:00,2.66,0.03,25.54
54232,2024-03-28 18:30:00,2.93,0.04,25.31
54233,2024-03-28 18:40:00,2.81,0.03,25.13
54234,2024-03-28 18:50:00,3.14,0.04,24.95
54235,2024-03-28 19:00:00,3.71,0.07,24.76
54236,2024-03-28 19:10:00,3.73,0.08,24.52
54237,2024-03-28 19:20:00,3.82,0.08,24.29
54238,2024-03-28 19:30:00,2.88,0.05,24.1
54239,2024-03-28 19:40:00,12.03,0.43,22.38
54240,2024-03-28 19:50:00,16.34,0.98,19.05
54241,2024-03-28 20:00:00,17.06,0.98,17.99
54242,2024-03-28 20:10:00,19.48,0.97,17.03
54243,2024-03-28 20:20:00,17.6,0.97,16.54
54244,2024-03-28 20:30:00,17.21,0.98,16.27
54245,2024-03-28 20:40:00,17.94,0.97,16.06
54246,2024-03-28 20:50:00,16.31,0.98,15.91
54247,2024-03-28 21:00:00,14.09,0.97,15.69
54248,2024-03-28 21:10:00,14.5,0.97,15.25
54249,2024-03-28 21:20:00,15.43,0.97,14.73
54250,2024-03-28 21:30:00,15.08,0.97,14.44
54251,2024-03-28 21:40:00,13.77,0.97,14.54
54252,2024-03-28 21:50:00,12.57,0.97,14.52
54253,2024-03-28 22:00:00,11.81,0.97,14.09
54254,2024-03-28 22:10:00,12.61,0.97,13.76
54255,2024-03-28 22:20:00,13.47,0.97,13.4
54256,2024-03-28 22:30:00,11.35,0.25,13.27
54257,2024-03-28 22:40:00,12.87,0.89,12.98
54258,2024-03-28 22:50:00,12.85,0.98,13.05
54259,2024-03-28 23:00:00,12.94,0.97,13.13
54260,2024-03-28 23:10:00,13.59,0.97,13.08
54261,2024-03-28 23:20:00,13.81,0.97,13.08
54262,2024-03-28 23:30:00,14,0.97,13.18
54263,2024-03-28 23:40:00,13.95,0.97,13.31
54264,2024-03-28 23:50:00,13.26,0.97,13.45
54265,2024-03-29 0:00:00,13.15,0.97,13.55
54266,2024-03-29 0:10:00,13.47,0.97,13.55
54267,2024-03-29 0:20:00,12.63,0.97,13.42
54268,2024-03-29 0:30:00,12.2,0.97,13.31
54269,2024-03-29 0:40:00,11.1,0.94,13.17
54270,2024-03-29 0:50:00,10.3,0.87,13.01
54271,2024-03-29 1:00:00,11.4,0.97,12.52
54272,2024-03-29 1:10:00,11.56,0.97,12.46
54273,2024-03-29 1:20:00,12.15,0.97,12.45
54274,2024-03-29 1:30:00,11.71,0.97,12.29
54275,2024-03-29 1:40:00,11.47,0.97,12.79
54276,2024-03-29 1:50:00,10.07,0.46,12.78
54277,2024-03-29 2:00:00,10.87,0.66,12.49
54278,2024-03-29 2:10:00,11.72,0.97,12.06
54279,2024-03-29 2:20:00,11.25,0.97,12.05
54280,2024-03-29 2:30:00,10.78,0.94,12.24
54281,2024-03-29 2:40:00,12.28,0.96,12.35
54282,2024-03-29 2:50:00,12.1,0.97,12.35
54283,2024-03-29 3:00:00,11.26,0.96,12.34
54284,2024-03-29 3:10:00,12.12,0.97,12.03
54285,2024-03-29 3:20:00,12.52,0.97,11.92
54286,2024-03-29 3:30:00,12.04,0.97,11.69
54287,2024-03-29 3:40:00,11.58,0.97,11.59
54288,2024-03-29 3:50:00,11.47,0.97,11.44
54289,2024-03-29 4:00:00,11.44,0.97,11.41
54290,2024-03-29 4:10:00,11.34,0.97,11.56
54291,2024-03-29 4:20:00,11.67,0.97,11.64
54292,2024-03-29 4:30:00,11.42,0.97,11.74
54293,2024-03-29 4:40:00,11.4,0.97,11.84
54294,2024-03-29 4:50:00,11.08,0.96,11.96
54295,2024-03-29 5:00:00,10.87,0.96,12.1
54296,2024-03-29 5:10:00,11.44,0.97,12.07
54297,2024-03-29 5:20:00,12.15,0.97,12.1
54298,2024-03-29 5:30:00,12.22,0.97,12.14
54299,2024-03-29 5:40:00,11.59,0.97,12.25
54300,2024-03-29 5:50:00,11.11,0.97,12.5
54301,2024-03-29 6:00:00,10.72,0.91,12.82
54302,2024-03-29 6:10:00,9.92,0.78,12.97
54303,2024-03-29 6:20:00,9.73,0.75,13
54304,2024-03-29 6:30:00,9.35,0.7,13.14
54305,2024-03-29 6:40:00,8.28,0.53,13.27
54306,2024-03-29 6:50:00,7.7,0.45,13.48
54307,2024-03-29 7:00:00,6.85,0.34,13.59
54308,2024-03-29 7:10:00,6.44,0.25,13.8
54309,2024-03-29 7:20:00,5.81,0.21,13.89
54310,2024-03-29 7:30:00,4.32,0.07,14.13
54311,2024-03-29 7:40:00,1.9,0.01,14.21
54312,2024-03-29 7:50:00,2.62,0.01,14.51
54313,2024-03-29 8:00:00,2.76,0.01,14.35
54314,2024-03-29 8:10:00,1.86,0.01,14.29
54315,2024-03-29 8:20:00,1.63,0.01,13.91
54316,2024-03-29 8:30:00,1.65,0.01,14
54317,2024-03-29 8:40:00,1.22,0.01,14.97
54318,2024-03-29 8:50:00,0.76,0.01,15.91
54319,2024-03-29 9:00:00,1.06,0.01,16.14
54320,2024-03-29 9:10:00,0.68,0.01,16.61
54321,2024-03-29 9:20:00,0.9,0.01,16.67
54322,2024-03-29 9:30:00,1.82,0.01,16.23
54323,2024-03-29 9:40:00,1.39,0.01,16.7
54324,2024-03-29 9:50:00,3.3,0.01,16.07
54325,2024-03-29 10:00:00,2.56,0.01,16.02
54326,2024-03-29 10:10:00,2.99,0.02,16.24
54327,2024-03-29 10:20:00,2.83,0.01,16.4
54328,2024-03-29 10:30:00,3.6,0.03,16.52
54329,2024-03-29 10:40:00,3.92,0.04,16.49
54330,2024-03-29 10:50:00,4.09,0.07,16.45
54331,2024-03-29 11:00:00,4.78,0.09,16.58
54332,2024-03-29 11:10:00,5.38,0.13,16.42
54333,2024-03-29 11:20:00,5,0.11,16.78
54334,2024-03-29 11:30:00,5.07,0.12,16.8
54335,2024-03-29 11:40:00,5.24,0.14,17.17
54336,2024-03-29 11:50:00,4.96,0.11,17.45
54337,2024-03-29 12:00:00,5.6,0.2,17.49
54338,2024-03-29 12:10:00,6.19,0.25,17.48
54339,2024-03-29 12:20:00,5.8,0.19,18.04
54340,2024-03-29 12:30:00,6.75,0.3,17.94
54341,2024-03-29 12:40:00,6.87,0.33,17.95
54342,2024-03-29 12:50:00,8,0.47,18.21
54343,2024-03-29 13:00:00,8.73,0.65,18.05
54344,2024-03-29 13:10:00,8.83,0.61,18.4
54345,2024-03-29 13:20:00,8.02,0.52,18.59
54346,2024-03-29 13:30:00,9.11,0.63,18.83
54347,2024-03-29 13:40:00,9.8,0.81,18.96
54348,2024-03-29 13:50:00,10.42,0.87,19.09
54349,2024-03-29 14:00:00,11.07,0.91,19.51
54350,2024-03-29 14:10:00,11.06,0.94,19.69
54351,2024-03-29 14:20:00,11.02,0.93,19.93
54352,2024-03-29 14:30:00,11.36,0.96,20.11
54353,2024-03-29 14:40:00,11.56,0.94,20.46
54354,2024-03-29 14:50:00,11.37,0.93,20.53
54355,2024-03-29 15:00:00,12,0.97,20.43
54356,2024-03-29 15:10:00,11.96,0.97,20.44
54357,2024-03-29 15:20:00,12.33,0.97,20.61
54358,2024-03-29 15:30:00,11.56,0.96,20.62
54359,2024-03-29 15:40:00,11.47,0.96,20.86
54360,2024-03-29 15:50:00,10.94,0.91,21.24
54361,2024-03-29 16:00:00,11.15,0.95,21.01
54362,2024-03-29 16:10:00,11.31,0.93,21.14
54363,2024-03-29 16:20:00,11.12,0.93,21.26
54364,2024-03-29 16:30:00,10.85,0.89,21.41
54365,2024-03-29 16:40:00,10.16,0.84,21.36
54366,2024-03-29 16:50:00,10.64,0.88,21.27
54367,2024-03-29 17:00:00,9.95,0.78,21.32
54368,2024-03-29 17:10:00,10.1,0.79,21.19
54369,2024-03-29 17:20:00,8.88,0.67,21.18
54370,2024-03-29 17:30:00,8.09,0.51,21.22
54371,2024-03-29 17:40:00,7.93,0.52,21.12
54372,2024-03-29 17:50:00,6.43,0.26,21.24
54373,2024-03-29 18:00:00,5.64,0.18,20.77
54374,2024-03-29 18:10:00,4.78,0.11,20.62
54375,2024-03-29 18:20:00,4.49,0.09,20.46
54376,2024-03-29 18:30:00,3.46,0.05,20.55
54377,2024-03-29 18:40:00,9.72,0.21,18.3
54378,2024-03-29 18:50:00,13.42,0.98,16.07
54379,2024-03-29 19:00:00,12.45,0.97,15.82
54380,2024-03-29 19:10:00,12.57,0.97,15.64
54381,2024-03-29 19:20:00,12.14,0.96,15.46
54382,2024-03-29 19:30:00,11.18,0.94,15.44
54383,2024-03-29 19:40:00,11.75,0.97,15.39
